"group_displayname","user_nickname","user_info","content","content_type","robot_id","robot_displayname","user_signature","time","region","city"
"April19_approved","sub0206-ass0409-dip0413-app0420","[{""Sex"": 2, ""Uin"": 0, ""City"": ""Hamilton"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""钮嗒蠡"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@7e2d18b430fcb7d12d4915667db46557a90e4ebbe204c62712a5feabc4e90a3b"", ""PYInitial"": ""NDL"", ""PYQuanPin"": ""niudali"", ""Signature"": ""<span class=\""emoji emoji1f478\""></span>🏻"", ""UniFriend"": 0, ""AttrStatus"": 104703, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=667126066&username=@7e2d18b430fcb7d12d4915667db46557a90e4ebbe204c62712a5feabc4e90a3b&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": ""sub0206-ass0409-dip0413-app0420"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@d1eefb71af5bf76748b4667ad9bf80c7"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","担心","Text","robot-1","珍妮段",NULL,"1524600462",NULL,NULL
"April19_approved","sub0206-ass0409-dip0413-app0420","[{""Sex"": 2, ""Uin"": 0, ""City"": ""Hamilton"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""钮嗒蠡"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@7e2d18b430fcb7d12d4915667db46557a90e4ebbe204c62712a5feabc4e90a3b"", ""PYInitial"": ""NDL"", ""PYQuanPin"": ""niudali"", ""Signature"": ""<span class=\""emoji emoji1f478\""></span>🏻"", ""UniFriend"": 0, ""AttrStatus"": 104703, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=667126066&username=@7e2d18b430fcb7d12d4915667db46557a90e4ebbe204c62712a5feabc4e90a3b&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": ""sub0206-ass0409-dip0413-app0420"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@d1eefb71af5bf76748b4667ad9bf80c7"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","我等回复","Text","robot-1","珍妮段",NULL,"1524600465",NULL,NULL
"Wilson_auto","🍄Teemo有毒🍄","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""🍄Teemo有毒🍄"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@76962988528096b248faddfaabf2cf30e5e7bf9f575432cf44e261b3bbe10bdc"", ""PYInitial"": ""?TEEMOYD?"", ""PYQuanPin"": ""?Teemoyoudu?"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 67174503, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@76962988528096b248faddfaabf2cf30e5e7bf9f575432cf44e261b3bbe10bdc&chatroomid=@42bcbd1c36ab77fd7ae0838b0eff674d&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@42bcbd1c36ab77fd7ae0838b0eff674d"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","今天的嫌疑犯资料可以在FACEBOOK上找到，Alek Minassian，从黎巴嫩来的叙利亚难民：Alek Minassian, is the ""suspect"" who ran over & killed over 10 people and injuring many others. Arrived from Lebanon 6 months ago, devout Muslim, his facebook says from ""Aleppo Syria""。米纳希安昨天下午1时许，驾车狂撞多伦多华裔等亚裔聚集的北约克闹区。前后大约25分钟内，造成10人死亡、15人受伤。警方赶到现场后，米纳希安一度手持类似枪枝的物件与一名警员对峙，但他很快就丢弃手中物件，束手就擒。","Text","robot-1","珍妮小狗",NULL,"1524600777",NULL,NULL
"Wilson_温莎无忧2","Ngk Studio","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""Brian R."", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@809c345c198815f3761ad3bc775f6eb2af35d03269471bdba817f7d5201cbd3f"", ""PYInitial"": ""BRIANR"", ""PYQuanPin"": ""BrianR"", ""Signature"": ""Make it Right"", ""UniFriend"": 0, ""AttrStatus"": 102564261, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@809c345c198815f3761ad3bc775f6eb2af35d03269471bdba817f7d5201cbd3f&chatroomid=@4f4836bb48109892cd7c0dff41fff0c1&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""Ngk Studio"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@4f4836bb48109892cd7c0dff41fff0c1"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","提供：周五27号早上六点温莎➡多伦多carpool 周五27号下午四点多伦多➡温莎 ","Text","robot-1","珍妮5",NULL,"1524601012",NULL,NULL
"Wilson_温莎无忧3","Ngk Studio","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""Brian R."", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@809c345c198815f3761ad3bc775f6eb2af35d03269471bdba817f7d5201cbd3f"", ""PYInitial"": ""BRIANR"", ""PYQuanPin"": ""BrianR"", ""Signature"": ""Make it Right"", ""UniFriend"": 0, ""AttrStatus"": 102564261, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@809c345c198815f3761ad3bc775f6eb2af35d03269471bdba817f7d5201cbd3f&chatroomid=@b3140a747e9f1d4947487ad617cd8cfb&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": ""Ngk Studio"", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@b3140a747e9f1d4947487ad617cd8cfb"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","提供：周五27号早上六点温莎➡多伦多carpool 周五27号下午四点多伦多➡温莎 ","Text","robot-1","珍妮4",NULL,"1524601018",NULL,NULL
"Wilson_房东网","静静康","[{""Sex"": 0, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 0, ""Statues"": 0, ""NickName"": ""静静康"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@771c1ef24253e00cdc0ae0c3cc31238ef5b7bc8a345f3db2bf26bc54b12a0648"", ""PYInitial"": ""JJK"", ""PYQuanPin"": ""jingjingkang"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 33558565, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@771c1ef24253e00cdc0ae0c3cc31238ef5b7bc8a345f3db2bf26bc54b12a0648&chatroomid=@a9a42382782e512ec259681b5e1b2eed&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a9a42382782e512ec259681b5e1b2eed"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","@甜心厨房,你这个跟我那房客的情况差不多","Text","robot-1","珍妮姐",NULL,"1524601303",NULL,NULL
"Wilson_温莎无忧2","X.        🐋","[{""Sex"": 1, ""Uin"": 0, ""City"": ""成都"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""X.        🐋"", ""OwnerUin"": 0, ""Province"": ""四川"", ""UserName"": ""@2ed5c89d4eabf918d9eeb8274211f61575449ef6c6344e2cf3ecc23a83696681"", ""PYInitial"": ""X?"", ""PYQuanPin"": ""X?"", ""Signature"": ""此时你又在滑手机了！？！？手机说: leave me alone."", ""UniFriend"": 0, ""AttrStatus"": 33921829, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@2ed5c89d4eabf918d9eeb8274211f61575449ef6c6344e2cf3ecc23a83696681&chatroomid=@4f4836bb48109892cd7c0dff41fff0c1&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@4f4836bb48109892cd7c0dff41fff0c1"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","求个carpool 去taka ","Text","robot-1","珍妮5",NULL,"1524601562",NULL,NULL
"Wilson_温莎无忧2","Terry张及团队-温莎地产国粤语服务","[{""Sex"": 0, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""Terry张及团队-温莎地产国粤语服务"", ""OwnerUin"": 0, ""Province"": ""Windsor"", ""UserName"": ""@f5fdb248bf25cbc63f42d64206ea5fdcc7db55e8a18d33fdd7e15bc68e448c54"", ""PYInitial"": ""TERRYZJTDWSDCGYYFW"", ""PYQuanPin"": ""Terryzhangjituanduiwenshadechanguoyueyufuwu"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 102405, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@f5fdb248bf25cbc63f42d64206ea5fdcc7db55e8a18d33fdd7e15bc68e448c54&chatroomid=@4f4836bb48109892cd7c0dff41fff0c1&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@4f4836bb48109892cd7c0dff41fff0c1"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","升职了？","Text","robot-1","珍妮5",NULL,"1524601843",NULL,NULL
"Wilson_温莎无忧2","Terry张及团队-温莎地产国粤语服务","[{""Sex"": 0, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""Terry张及团队-温莎地产国粤语服务"", ""OwnerUin"": 0, ""Province"": ""Windsor"", ""UserName"": ""@f5fdb248bf25cbc63f42d64206ea5fdcc7db55e8a18d33fdd7e15bc68e448c54"", ""PYInitial"": ""TERRYZJTDWSDCGYYFW"", ""PYQuanPin"": ""Terryzhangjituanduiwenshadechanguoyueyufuwu"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 102405, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@f5fdb248bf25cbc63f42d64206ea5fdcc7db55e8a18d33fdd7e15bc68e448c54&chatroomid=@4f4836bb48109892cd7c0dff41fff0c1&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@4f4836bb48109892cd7c0dff41fff0c1"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Note","robot-1","珍妮5",NULL,"1524601849",NULL,NULL
"Wilson_优品团购","anna ～🇨🇦","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""anna ～🇨🇦"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@b9be85de366926c3ac0a2bd1c939a7aab7146c93603984679df8281921e35ecf"", ""PYInitial"": ""ANNA??"", ""PYQuanPin"": ""anna??"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 101024253, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=667126829&username=@b9be85de366926c3ac0a2bd1c939a7aab7146c93603984679df8281921e35ecf&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@af46fdfd237cd996bc1b88604f7e43b2"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","@芍 不好意思[害羞]和朋友约了事情 今天在外边 才回来。你的帽子订了，后来商家来邮件说暂时没货，我在帮你一直盯着呢，如果有货接着订[愉快] 刚刚回来又查了一下 好像现在官网上有货啦[胜利]还有其他颜色 我一会儿再登出来供大家选择","Text","robot-1","珍妮买卖",NULL,"1524602433",NULL,NULL
"Wilson_明通驾校","Jin","[{""Sex"": 1, ""Uin"": 0, ""City"": ""太原"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""Jin"", ""OwnerUin"": 0, ""Province"": ""山西"", ""UserName"": ""@9ec3a858a1a064274c22d486aca5c299726300c45f39e394d30b00c4466345a6"", ""PYInitial"": ""JIN"", ""PYQuanPin"": ""Jin"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 33655271, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@9ec3a858a1a064274c22d486aca5c299726300c45f39e394d30b00c4466345a6&chatroomid=@69728941fdfefaf103c47e272a688610&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@69728941fdfefaf103c47e272a688610"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","2005年尼桑Altima 2.5s +18.5万公里  没毛病  因回国超低价出手，机会难得，有意向请微信联系，价格面议！https://www.kijiji.ca/m-my-ads/active/1","Text","robot-1","Jenny 7@ masterqun.com",NULL,"1524602658",NULL,NULL
"Wilson_明通驾校","Jin","[{""Sex"": 1, ""Uin"": 0, ""City"": ""太原"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""Jin"", ""OwnerUin"": 0, ""Province"": ""山西"", ""UserName"": ""@9ec3a858a1a064274c22d486aca5c299726300c45f39e394d30b00c4466345a6"", ""PYInitial"": ""JIN"", ""PYQuanPin"": ""Jin"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 33655271, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@9ec3a858a1a064274c22d486aca5c299726300c45f39e394d30b00c4466345a6&chatroomid=@69728941fdfefaf103c47e272a688610&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@69728941fdfefaf103c47e272a688610"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Picture","robot-1","Jenny 7@ masterqun.com",NULL,"1524602758",NULL,NULL
"Wilson_温莎无忧3","Andy多倫多在綫旅遊905-604-8843","[{""Sex"": 1, ""Uin"": 0, ""City"": ""Toronto"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""Andy多倫多在綫旅遊905-604-8843"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@80eb7817a348c553a5f02d6192ee63fa0571baa364260e39ebfb34df4fe99c51"", ""PYInitial"": ""ANDYDLDZXLY9056048843"", ""PYQuanPin"": ""Andyduolunduozaixianlvyou9056048843"", ""Signature"": ""古巴旅遊達人"", ""UniFriend"": 0, ""AttrStatus"": 2248511493, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@80eb7817a348c553a5f02d6192ee63fa0571baa364260e39ebfb34df4fe99c51&chatroomid=@b3140a747e9f1d4947487ad617cd8cfb&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@b3140a747e9f1d4947487ad617cd8cfb"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","神马？ $1含税专享长江三峡高铁奢华系列","Sharing","robot-1","珍妮4",NULL,"1524602859",NULL,NULL
"Wilson_台式外卖","仲夏","[{""Sex"": 1, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""仲夏"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@a1269afd0efc2343e9d4ba21690d86f800cc8c878261ead248dd9505e04a9c07"", ""PYInitial"": ""ZX"", ""PYQuanPin"": ""zhongxia"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 100930085, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@a1269afd0efc2343e9d4ba21690d86f800cc8c878261ead248dd9505e04a9c07&chatroomid=@f7d301eee7a0606536ba2db0132bc295&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@f7d301eee7a0606536ba2db0132bc295"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","罗渣士新春特价高速上网 电视 电话 智能房屋安保监控系统 - MyGoon","Sharing","robot-1","珍妮小猪",NULL,"1524603356",NULL,NULL
"Wilson_温莎互助","Allen","[{""Sex"": 0, ""Uin"": 0, ""City"": ""Windsor"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""Allen"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@93098059af49fa436dbc4507234d9683271a353138e3f8d604db92bee3b73b1b"", ""PYInitial"": ""ALLEN"", ""PYQuanPin"": ""Allen"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 33804285, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=638731261&username=@93098059af49fa436dbc4507234d9683271a353138e3f8d604db92bee3b73b1b&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@573730cf16b2a86415fecd1be0e27ee8"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","提供接送
4月25日周三多伦多→温莎，下午4点
4月28日周六多伦多→温莎，下午4点","Text","robot-1","珍妮小牛",NULL,"1524603646",NULL,NULL
"Wilson_优品团购","anna ～🇨🇦","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""anna ～🇨🇦"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@b9be85de366926c3ac0a2bd1c939a7aab7146c93603984679df8281921e35ecf"", ""PYInitial"": ""ANNA??"", ""PYQuanPin"": ""anna??"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 101024253, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=667126829&username=@b9be85de366926c3ac0a2bd1c939a7aab7146c93603984679df8281921e35ecf&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@af46fdfd237cd996bc1b88604f7e43b2"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","1","Picture","robot-1","珍妮买卖",NULL,"1524604046",NULL,NULL
"Wilson_优品团购","anna ～🇨🇦","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 49, ""Statues"": 0, ""NickName"": ""anna ～🇨🇦"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@b9be85de366926c3ac0a2bd1c939a7aab7146c93603984679df8281921e35ecf"", ""PYInitial"": ""ANNA??"", ""PYQuanPin"": ""anna??"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 101024253, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=667126829&username=@b9be85de366926c3ac0a2bd1c939a7aab7146c93603984679df8281921e35ecf&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 3, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@af46fdfd237cd996bc1b88604f7e43b2"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","各位好😄咱们订的Snap 清洁产品已经陆续到货啦[胜利]约起来喽[愉快]","Text","robot-1","珍妮买卖",NULL,"1524604085",NULL,NULL
"Wilson_百事通求职","Lily-旅游达人","[{""Sex"": 2, ""Uin"": 0, ""City"": """", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 1, ""Statues"": 0, ""NickName"": ""Lily-旅游达人"", ""OwnerUin"": 0, ""Province"": """", ""UserName"": ""@e782b820f24493ac97d585f9093d5cee8a45ed2c5f5a3440c4bb3bec72f16436"", ""PYInitial"": ""LILYLYDR"", ""PYQuanPin"": ""Lilylvyoudaren"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 2181173543, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@e782b820f24493ac97d585f9093d5cee8a45ed2c5f5a3440c4bb3bec72f16436&chatroomid=@20dc86e2973c1d95d369b8e0b033be76&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@20dc86e2973c1d95d369b8e0b033be76"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","🚀

全球招商 [嘴唇] 互联网生意 0投资 0风险，会用微信就可以。💵 赠送加拿大移民机会！✈

http://www.canadaso.com/services/service/2949","Text","robot-1","Jenny6 @ masterqun.com",NULL,"1524604301",NULL,NULL
"Wilson_房东网","jliu","[{""Sex"": 2, ""Uin"": 0, ""City"": ""Markham"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""jliu"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@9329d8785906f2b028eb1e222abd891db7be4fb5a02f16354cfbeea694b3c13c"", ""PYInitial"": ""JLIU"", ""PYQuanPin"": ""jliu"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 101552827, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@9329d8785906f2b028eb1e222abd891db7be4fb5a02f16354cfbeea694b3c13c&chatroomid=@a9a42382782e512ec259681b5e1b2eed&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a9a42382782e512ec259681b5e1b2eed"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","想买个fairview mall附近的condo.租出去，各位知道那个地段出租的情况吗？","Text","robot-1","珍妮姐",NULL,"1524604467",NULL,NULL
"Wilson_房东网","jliu","[{""Sex"": 2, ""Uin"": 0, ""City"": ""Markham"", ""Alias"": """", ""IsOwner"": 0, ""KeyWord"": """", ""SnsFlag"": 17, ""Statues"": 0, ""NickName"": ""jliu"", ""OwnerUin"": 0, ""Province"": ""Ontario"", ""UserName"": ""@9329d8785906f2b028eb1e222abd891db7be4fb5a02f16354cfbeea694b3c13c"", ""PYInitial"": ""JLIU"", ""PYQuanPin"": ""jliu"", ""Signature"": """", ""UniFriend"": 0, ""AttrStatus"": 101552827, ""ChatRoomId"": 0, ""HeadImgUrl"": ""/cgi-bin/mmwebwx-bin/webwxgeticon?seq=0&username=@9329d8785906f2b028eb1e222abd891db7be4fb5a02f16354cfbeea694b3c13c&chatroomid=@a9a42382782e512ec259681b5e1b2eed&skey="", ""MemberList"": [], ""RemarkName"": """", ""StarFriend"": 0, ""VerifyFlag"": 0, ""ContactFlag"": 0, ""DisplayName"": """", ""MemberCount"": 0, ""MemberStatus"": 0, ""AppAccountFlag"": 0, ""EncryChatRoomId"": ""@a9a42382782e512ec259681b5e1b2eed"", ""RemarkPYInitial"": """", ""RemarkPYQuanPin"": """", ""HideInputBarFlag"": 0}]","另外，三，四十万以内能买到这个地段附近的condo 吗","Text","robot-1","珍妮姐",NULL,"1524604572",NULL,NULL
